,mean,se_mean,sd,n_eff,Rhat
"Rt_adj[123,50]",0.44183475634754565,0.010831812734353343,0.13758992132474018,161.35073883887486,1.0140677278856638
"Rt_adj[124,50]",0.44183463816736435,0.010831787232542469,0.1375896091933119,161.35076652046845,1.0140678211260148
"Rt_adj[125,50]",0.44183452351827496,0.010831762439748432,0.13758930545411147,161.35079276216115,1.014067912864201
"Rt_adj[126,50]",0.44183441227356524,0.01083173833245766,0.13758900984045752,161.35081763898393,1.0140680031178284
"Rt_adj[127,50]",0.44183430431186976,0.010831714888060446,0.13758872209551895,161.35084122214425,1.0140680919047484
"Rt_adj[128,50]",0.4418341995169112,0.010831692084811915,0.13758844197190112,161.35086357921762,1.0140681792430197
"Rt_adj[129,50]",0.44183409777725574,0.010831669901794789,0.13758816923125064,161.35088477433032,1.0140682651508754
"Rt_adj[130,50]",0.441833998986081,0.010831648318883934,0.1375879036438794,161.35090486833352,1.01406834964669
"Rt_adj[131,50]",0.4418339030409571,0.010831627316712578,0.13758764498840545,161.35092391896742,1.01406843274895
"Rt_adj[132,50]",0.4418338098436388,0.010831606876640084,0.13758739305141063,161.3509419810182,1.0140685144762263
"Rt_adj[133,50]",0.44183371929986953,0.010831586980721251,0.13758714762711405,161.3509591064667,1.0140685948471486
"Rt_adj[134,50]",0.44183363131919484,0.010831567611677048,0.13758690851706043,161.35097534462943,1.0140686738803828
"Rt_adj[135,50]",0.44183354581478596,0.010831548752866672,0.1375866755298226,161.3509907422931,1.0140687515946063
"Rt_adj[136,50]",0.44183346270327317,0.010831530388260903,0.13758644848071747,161.3510053438421,1.0140688280084909
"Rt_adj[137,50]",0.44183338190458676,0.010831512502416731,0.13758622719153504,161.351019191379,1.014068903140682
"Rt_adj[138,50]",0.4418333033418069,0.010831495080453075,0.13758601149027935,161.3510323248401,1.0140689770097817
"Rt_adj[139,50]",0.44183322694102123,0.010831478108027641,0.13758580121092115,161.3510447821049,1.014069049634333
"Rt_adj[140,50]",0.4418331526311893,0.010831461571314845,0.13758559619316138,161.35105659909897,1.0140691210328043
"Rt_adj[141,50]",0.44183308034401386,0.0108314454569847,0.13758539628220562,161.35106780989392,1.0140691912235773
"Rt_adj[142,50]",0.4418330100138196,0.010831429752182703,0.13758520132854787,161.35107844679953,1.0140692602249328
"Rt_adj[143,50]",0.44183294157743647,0.010831414444510547,0.13758501118776426,161.35108854045419,1.0140693280550397
"Rt_adj[144,50]",0.44183287497409013,0.010831399522007797,0.13758482572031575,161.3510981199086,1.0140693947319455
"Rt_adj[145,50]",0.44183281014529713,0.010831384973134277,0.1375846447913591,161.35110721270658,1.0140694602735647
"Rt_adj[146,50]",0.441832747034765,0.010831370786753362,0.13758446827056658,161.35111584496045,1.014069524697672
"Rt_adj[147,50]",0.44183268558829836,0.010831356952115833,0.13758429603195282,161.3511240414253,1.0140695880218933
"Rt_adj[148,50]",0.4418326257537084,0.010831343458844657,0.13758412795370967,161.35113182556563,1.014069650263698
